MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,n,MaxCl,MinCl,MeanCl,minYear,maxYear,Lat,Long,state
11113300-01-AND,BRIDGE STREET BRIDGE,Stream,6,9,0.1,5.333333333333333,1990,2015,44.39806,-70.971596,ME
11113300-01-SAC,RTE 113 BRIDGE,Stream,19,12,3,7.936842105263158,1990,2015,44.016886,-70.989931,ME
11113300-06-SFR,"BRIDGE BETWEEN ROLLINSFORD AND, ME",Stream,3,16,12,13.333333333333334,1990,1990,43.2372,-70.817553,ME
11113300-31-SFR,RTE 109 BRIDGE,Stream,3,7,7,7,1990,1990,43.552183,-70.951561,ME
11NPSWRD_WQX-NETN_ACAD_12,Lake Wood,Lake,4,5.7294290000000005,0.19306424500000002,3.00497331125,2014,2017,44.40778075,-68.268436147,ME
11NPSWRD_WQX-NETN_ACAD_13,Seawall Pond,Lake,4,160.63718297857162,19.2848,86.9282224660715,2013,2016,44.242646,-68.300741,ME
11NPSWRD_WQX-NETN_ACAD_14,Bubble Pond,Lake,36,6.573691007142842,0.175076915,4.578536998829365,2006,2017,44.34506459,-68.238855071,ME
11NPSWRD_WQX-NETN_ACAD_15,The Bowl,Lake,24,11.959108142857158,5.317500000000001,7.110772011904764,2006,2017,44.33719184,-68.193317621,ME
11NPSWRD_WQX-NETN_ACAD_17,Witch Hole Pond,Lake,36,7.5508500000000005,0.23942575500000002,4.526189362440478,2006,2017,44.40001,-68.242949,ME
11NPSWRD_WQX-NETN_ACAD_18,Duck Brook- North of Rt. 233,Stream,6,9.544403869565217,0.21562817000000004,5.299264997070396,2013,2017,44.377598,-68.245087,ME
11NPSWRD_WQX-NETN_ACAD_21,Lurvey Spring Brook (Echo Lake inlet),Stream,6,20.66998342857144,9.55281278571428,15.004188022619047,2013,2017,44.310345,-68.335625,ME
11NPSWRD_WQX-NETN_ACAD_22,Lake Wood Outlet,Stream,6,8.078739032608706,3.2698674857142844,4.541727062577639,2013,2017,44.411751,-68.273094,ME
11NPSWRD_WQX-NETN_ACAD_23,Jordan Stream- Jordan Pond outlet,Stream,2,4.64395,4.2540000000000004,4.448975000000001,2012,2012,44.321861,-68.254982,ME
11NPSWRD_WQX-NETN_ACAD_25,Lurvey Brook,Stream,6,7.5508500000000005,5.361412421428562,6.356926917857141,2013,2017,44.278832,-68.357781,ME
11NPSWRD_WQX-NETN_ACAD_26,Aunt Betty Pond inlet/Gilmore Meadow Outlet,Stream,6,4.49765291428572,2.6233,3.5757233333333334,2012,2016,44.365021,-68.27243,ME
11NPSWRD_WQX-NETN_ACAD_34,Aunt Bettys Pond,Lake,4,10.5641,6.21815282857144,7.82032570714286,2012,2015,44.37037979,-68.274668759,ME
11NPSWRD_WQX-NETN_ACAD_35,Eagle Lake,Lake,36,7.597745285714281,0.21075379500000002,5.517928630813492,2006,2017,44.363514,-68.250424,ME
11NPSWRD_WQX-NETN_ACAD_36,Jordan Pond,Lake,36,6.442986857142842,0.17374399499999998,4.562283005019841,2006,2017,44.33111,-68.255263,ME
11NPSWRD_WQX-NETN_ACAD_37,Lower Hadlock,Lake,4,13.992591042857159,7.90535,10.96402284464286,2013,2016,44.3114011,-68.289295004,ME
11NPSWRD_WQX-NETN_ACAD_38,Upper Hadlock,Lake,36,13.341556857142843,0.385706635,9.025552992440476,2006,2017,44.32136,-68.28744,ME
11NPSWRD_WQX-NETN_ACAD_39,Round Pond,Lake,4,10.208080714285721,0.28101924,6.29134998857143,2014,2017,44.35278592,-68.377698584,ME
11NPSWRD_WQX-NETN_ACAD_40,Long Pond (MDI),Lake,36,10.696075285714281,0.289204645,7.7106536341865075,2006,2017,44.327519,-68.363333,ME
11NPSWRD_WQX-NETN_ACAD_41,Echo Lake,Lake,36,20.65691757142856,0.7244136600000001,13.583257995714286,2006,2017,44.32702,-68.337714,ME
11NPSWRD_WQX-NETN_ACAD_43,Hodgdon Pond,Lake,4,11.030520714285721,7.267250000000001,8.74967277857143,2013,2016,44.32222285,-68.397804258,ME
11NPSWRD_WQX-NETN_ACAD_44,Seal Cove Pond,Lake,36,12.074270000000002,0.318323275,8.088344799107142,2006,2017,44.30146768,-68.397188661,ME
11NPSWRD_WQX-NETN_ACAD_50,Sargent Mtn Pond,Lake,24,7.2620844285714385,2.9069000000000003,4.225867681845238,2006,2017,44.33449098,-68.269588624,ME
11NPSWRD_WQX-NETN_ACAD_51,Bear Brook Pond,Lake,4,11.281678900000001,4.3249,7.80507334464286,2012,2015,44.36113982,-68.195256159,ME
11NPSWRD_WQX-NETN_ACAD_52,Lower Breakneck,Lake,4,8.435023642857159,3.5095500000000004,6.16778091071429,2012,2015,44.39076016,-68.257863404,ME
11NPSWRD_WQX-NETN_ACAD_53,Upper Breakneck,Lake,4,11.66305,0.35012547,7.4423428675,2014,2017,44.38655138,-68.255453525,ME
11NPSWRD_WQX-NETN_ACAD_54,Cadillac Stream,Stream,12,6.215119321428562,2.168481564285716,3.7856383982142834,2012,2017,44.344799,-68.217003,ME
11NPSWRD_WQX-NETN_ACAD_55,Hadlock Brook (Upper Hadlock Pond),Stream,12,7.298653635714281,3.4386500000000004,4.745421826785717,2012,2017,44.331585,-68.280098,ME
11NPSWRD_WQX-NETN_ACAD_56,Breakneck Brook,Stream,6,7.496783685714281,4.5376,5.738019716666667,2012,2016,44.410782,-68.251801,ME
11NPSWRD_WQX-NETN_ACAD_58,Marshall Brook,Stream,6,22.51075,16.8033,19.583687390476193,2012,2016,44.274902,-68.351418,ME
11NPSWRD_WQX-NETN_ACAD_59,Heath Brook,Stream,6,7.302451850000001,5.1048,6.153095326190474,2012,2016,44.277615,-68.367973,ME
11NPSWRD_WQX-NETN_ACAD_60,Hunters Brook,Stream,6,7.860860250000001,5.672000000000001,6.405273965476193,2012,2016,44.310059,-68.222183,ME
11NPSWRD_WQX-NETN_ACAD_61,Stanley Brook,Stream,12,23.373710891304356,10.2096,15.29115294689441,2012,2017,44.299347,-68.241569,ME
11NPSWRD_WQX-NETN_ACAD_62,Otter Creek,Stream,12,6.66329341428572,4.005850000000001,5.108389734523808,2012,2017,44.332718,-68.206772,ME
11NPSWRD_WQX-NETN_ACAD_63,Kebo Brook,Stream,6,5.16606266428572,2.6587500000000004,3.6739662559523802,2012,2016,44.373081,-68.222206,ME
11NPSWRD_WQX-NETN_ACAD_64,Sargent Brook,Stream,6,6.92654511428572,3.7222500000000003,4.766165563095241,2012,2016,44.350292,-68.290138,ME
11NPSWRD_WQX-NETN_ACAD_65,Browns Brook,Stream,6,55.11766,24.992250000000002,36.16777871909939,2013,2017,44.339237,-68.301231,ME
11NPSWRD_WQX-NETN_ACAD_66,Eagle Lake inlet/ Bubble pond outlet,Stream,2,5.742900000000001,4.0767500000000005,4.9098250000000005,2013,2013,44.350194,-68.241083,ME
11NPSWRD_WQX-NETN_ACAD_67,Duck Pond Brook-inlet to Long Pond,Stream,6,5.459300000000001,4.152739607142842,4.551458417857141,2013,2017,44.331234,-68.378265,ME
MEDEP_WQX-56199,SW-SE,Stream,1,67,67,67,2006,2006,43.91572,-69.946701,ME
MEDEP_WQX-56200,SW-SW,Stream,1,82,82,82,2006,2006,43.91572,-69.946701,ME
MEDEP_WQX-67779,675 US,Stream,3,156,143,151.66666666666666,2003,2004,43.629464,-70.245879,ME
MEDEP_WQX-67790,302 US,Stream,2,147,137,142,2003,2004,43.633532,-70.249843,ME
MEDEP_WQX-67949,387 US,Stream,2,107,102,104.5,2003,2004,43.626483,-70.278076,ME
MEDEP_WQX-67954,256 US,Stream,2,21,20,20.5,2003,2004,43.684974,-70.302966,ME
MEDEP_WQX-68112,257 US,Stream,2,157,128,142.5,2003,2004,43.670353,-70.308445,ME
MEDEP_WQX-68113,312 US,Stream,2,58,44,51,2003,2004,44.823731,-68.807694,ME
MEDEP_WQX-68392,682 US,Stream,1,59,59,59,2004,2004,44.825257,-68.806552,ME
MEDEP_WQX-76534,ABM05,Stream,6,62,11,39.666666666666664,2005,2005,44.1232,-70.2217,ME
MEDEP_WQX-76536,ADL12,Stream,6,246,88,139.5,2005,2005,44.07,-70.1955,ME
MEDEP_WQX-76537,AJN02,Stream,5,59,26,38.2,2005,2005,44.1119,-70.2121,ME
MEDEP_WQX-76538,AJN06,Stream,1,51,51,51,2005,2005,44.114206,-70.203492,ME
MEDEP_WQX-76539,ALO04,Stream,5,68,29,50.2,2005,2005,44.1095,-70.2314,ME
MEDEP_WQX-76559,KBNRW18,Stream,1,91,91,91,2008,2008,44.3261,-69.827033,ME
MEDEP_WQX-76565,KBNTB01,Stream,1,330,330,330,2008,2008,44.330827,-69.791849,ME
MEDEP_WQX-76567,KBNUA02,Stream,4,80,11,47,2005,2005,44.3326,-69.8038,ME
MEDEP_WQX-76568,KBNUA14,Stream,5,280,14,132.6,2005,2008,44.3216,-69.8135,ME
MEDEP_WQX-76571,KCBJGMK03,Stream,3,11,10,10.333333333333334,2005,2005,44.3055,-69.971617,ME
MEDEP_WQX-76572,KCBJGMK06,Stream,1,10,10,10,2005,2005,44.309369,-69.971476,ME
MEDEP_WQX-76596,KMSPLBN05,Stream,1,3,3,3,2005,2005,45.54641,-70.11432,ME
MEDEP_WQX-76598,KMSSN51,Stream,1,4,4,4,2005,2005,45.67708,-70.3119,ME
MEDEP_WQX-76603,KSBEBMN06,Stream,1,5,5,5,2006,2006,44.903969,-69.292857,ME
